user_id,age,gender,location,occupation,preference_cuisine,preference_price_range,preference_scene,registration_date
U0736,19,男,娄星区,公务员,川菜,中档,家庭聚餐,2025-05-05
U0737,20,男,涟源市,公务员,日韩料理,高档,学生午餐,2025-06-09
U0738,53,女,涟源市,公务员,素食,中档,家庭聚餐,2025-06-01
U0739,42,女,娄星区,工程师,小吃,中档,家庭聚餐,2025-12-27
U0740,39,男,冷水江市,自由职业者,粤菜,经济型,情侣约会,2025-06-28
U0741,44,男,娄星区,上班族,日韩料理,中档,家庭聚餐,2025-03-10
U0742,30,男,新化县,公务员,小吃,经济型,周末午餐,2025-02-16
U0743,29,男,冷水江市,自由职业者,素食,经济型,甜品,2025-04-15
U0744,44,女,新化县,教师,川菜,中档,商务宴请,2025-12-17
U0745,59,男,冷水江市,公务员,日韩料理,高档,商务宴请,2025-12-28
U0746,43,男,涟源市,其他,粤菜,中档,商务宴请,2025-05-21
U0747,21,女,双峰县,公务员,快餐,经济型,学生午餐,2025-10-08
U0748,33,男,新化县,医生,粤菜,中档,家庭聚餐,2025-02-01
U0749,43,女,娄星区,其他,湘菜,中档,商务聚餐,2025-08-03
U0750,28,女,新化县,医生,西餐,高档,学生午餐,2025-07-07
U0751,23,女,冷水江市,工程师,快餐,经济型,情侣约会,2026-01-20
U0752,26,男,涟源市,自由职业者,粤菜,高档,夜宵,2025-02-23
U0753,55,女,双峰县,教师,湘菜,中档,商务宴请,2025-05-14
U0754,41,男,娄星区,学生,湘菜,经济型,学生夜宵,2025-05-17
U0755,49,女,涟源市,教师,湘菜,中档,商务宴请,2025-04-17
U0756,31,男,新化县,教师,小吃,高档,甜品,2025-10-30
U0757,53,男,涟源市,学生,湘菜,经济型,学生晚餐,2025-07-08
U0758,23,女,冷水江市,工程师,日韩料理,经济型,商务宴请,2025-11-17
U0759,42,女,冷水江市,上班族,粤菜,高档,商务聚餐,2025-05-03
U0760,35,女,新化县,自由职业者,小吃,经济型,朋友聚会,2025-06-07
U0761,39,女,娄星区,公务员,川菜,中档,周末聚餐,2025-03-06
U0762,28,男,涟源市,医生,小吃,经济型,外卖,2025-05-30
U0763,20,男,娄星区,上班族,素食,中档,工作日早餐,2025-11-27
U0764,40,男,双峰县,其他,小吃,中档,情侣约会,2025-11-03
U0765,19,男,娄星区,学生,粤菜,经济型,学生夜宵,2025-05-09
U0766,39,女,娄星区,工程师,粤菜,经济型,午餐,2025-06-12
U0767,22,女,新化县,其他,小吃,中档,周末早餐,2026-01-13
U0768,27,男,娄星区,自由职业者,西餐,高档,朋友聚会,2025-09-05
U0769,46,女,冷水江市,工程师,粤菜,高档,商务聚餐,2025-01-30
U0770,20,男,娄星区,医生,川菜,经济型,午餐,2026-01-29
U0771,59,女,新化县,自由职业者,快餐,高档,家庭聚餐,2025-11-05
U0772,23,男,冷水江市,教师,小吃,中档,学生午餐,2025-07-27
U0773,18,男,双峰县,学生,粤菜,经济型,学生早餐,2025-08-25
U0774,56,男,娄星区,上班族,素食,中档,商务宴请,2025-05-24
U0775,45,女,涟源市,其他,西餐,中档,商务宴请,2025-02-05
U0776,39,男,新化县,教师,小吃,中档,家庭聚餐,2025-09-10
U0777,36,女,冷水江市,工程师,粤菜,高档,商务聚餐,2025-11-25
U0778,37,男,新化县,工程师,粤菜,经济型,商务聚餐,2025-10-11
U0779,27,女,娄星区,学生,粤菜,经济型,学生用餐,2025-06-22
U0780,54,男,新化县,医生,川菜,中档,商务宴请,2025-03-19
U0781,21,男,涟源市,自由职业者,西餐,经济型,下午茶,2025-02-18
U0782,54,男,双峰县,学生,快餐,经济型,学生午餐,2025-02-11
U0783,38,男,双峰县,公务员,川菜,中档,工作日午餐,2025-06-14
U0784,20,女,涟源市,工程师,小吃,高档,学生早餐,2025-03-22
U0785,25,女,涟源市,医生,快餐,中档,亲子聚餐,2025-07-22
U0786,57,男,涟源市,学生,湘菜,经济型,学生早餐,2025-03-24
U0787,22,男,涟源市,上班族,日韩料理,经济型,夜宵,2025-08-04
U0788,23,女,新化县,上班族,素食,高档,学生用餐,2026-01-16
U0789,58,男,涟源市,自由职业者,粤菜,高档,家庭聚餐,2025-12-15
U0790,27,男,娄星区,公务员,粤菜,高档,朋友聚会,2025-12-05
U0791,20,男,双峰县,其他,西餐,经济型,节日聚餐,2025-07-07
U0792,23,男,新化县,医生,西餐,高档,下午茶,2025-02-20
U0793,24,女,冷水江市,学生,小吃,经济型,学生夜宵,2025-02-09
U0794,31,女,双峰县,其他,川菜,中档,周末晚餐,2026-01-09
U0795,18,女,双峰县,学生,日韩料理,经济型,学生晚餐,2025-08-30
U0796,40,女,娄星区,学生,日韩料理,经济型,学生用餐,2025-04-23
U0797,43,女,新化县,医生,日韩料理,高档,商务聚餐,2025-06-08
U0798,60,男,新化县,教师,小吃,中档,商务宴请,2025-07-10
U0799,31,男,新化县,自由职业者,西餐,中档,工作日早餐,2025-03-10
U0800,33,女,冷水江市,自由职业者,素食,经济型,下午茶,2025-10-26
U0801,43,男,冷水江市,其他,快餐,高档,商务聚餐,2025-11-11
U0802,28,女,双峰县,上班族,川菜,经济型,户外用餐,2025-06-12
U0803,29,男,新化县,公务员,西餐,中档,户外用餐,2025-04-11
U0804,51,女,涟源市,工程师,日韩料理,高档,商务宴请,2026-01-01
U0805,24,女,冷水江市,学生,小吃,经济型,学生用餐,2025-08-20
U0806,30,女,娄星区,上班族,日韩料理,高档,工作日早餐,2025-05-14
U0807,54,女,娄星区,医生,日韩料理,高档,商务宴请,2025-08-13
U0808,27,女,双峰县,学生,川菜,经济型,学生午餐,2025-04-08
U0809,33,男,双峰县,工程师,素食,中档,工作日早餐,2025-03-23
U0810,27,男,冷水江市,医生,素食,经济型,周末早餐,2025-08-27
U0811,53,男,娄星区,学生,川菜,经济型,学生早餐,2025-09-01
U0812,52,女,双峰县,教师,日韩料理,高档,商务聚餐,2025-07-05
U0813,22,女,娄星区,其他,西餐,中档,学生早餐,2025-10-21
U0814,33,男,双峰县,上班族,粤菜,经济型,朋友聚会,2025-11-17
U0815,22,女,冷水江市,自由职业者,川菜,高档,周末聚餐,2025-05-09
U0816,42,男,娄星区,学生,小吃,经济型,学生午餐,2025-02-17
U0817,22,女,新化县,上班族,日韩料理,经济型,外卖,2025-11-16
U0818,31,男,双峰县,上班族,西餐,中档,学生用餐,2025-07-10
U0819,28,男,新化县,上班族,西餐,经济型,周末午餐,2025-11-27
U0820,48,女,新化县,工程师,湘菜,中档,商务聚餐,2025-12-20
U0821,35,女,双峰县,上班族,素食,高档,学生早餐,2025-10-30
U0822,53,女,新化县,上班族,日韩料理,高档,家庭聚餐,2025-08-08
U0823,36,男,娄星区,其他,素食,中档,家庭聚餐,2025-09-09
U0824,53,女,双峰县,医生,粤菜,中档,商务聚餐,2026-01-09
U0825,35,女,双峰县,公务员,粤菜,经济型,夜宵,2025-06-06
U0826,28,女,冷水江市,上班族,粤菜,经济型,早餐,2025-02-18
U0827,46,女,娄星区,公务员,湘菜,中档,商务宴请,2025-11-01
U0828,48,男,涟源市,医生,粤菜,中档,商务聚餐,2025-12-28
U0829,27,男,涟源市,教师,粤菜,高档,外卖,2025-04-08
U0830,60,女,双峰县,上班族,小吃,中档,家庭聚餐,2025-02-14
U0831,28,男,双峰县,其他,素食,经济型,早餐,2025-09-11
U0832,54,男,涟源市,其他,湘菜,高档,商务宴请,2025-08-04
U0833,50,女,涟源市,医生,粤菜,高档,商务聚餐,2025-10-12
U0834,29,男,双峰县,自由职业者,湘菜,中档,商务宴请,2025-10-29
U0835,47,女,新化县,学生,川菜,经济型,学生晚餐,2025-12-23
U0836,30,女,冷水江市,自由职业者,粤菜,中档,工作日早餐,2025-02-24
U0837,44,女,双峰县,医生,粤菜,中档,商务聚餐,2025-06-10
U0838,49,男,新化县,自由职业者,素食,高档,商务聚餐,2025-04-14
U0839,42,女,娄星区,学生,小吃,经济型,学生夜宵,2025-04-14
U0840,20,女,涟源市,其他,粤菜,高档,工作日早餐,2025-07-25
U0841,22,男,娄星区,其他,快餐,中档,户外用餐,2025-04-14
U0842,34,男,双峰县,学生,西餐,经济型,学生晚餐,2025-06-12
U0843,38,男,双峰县,上班族,粤菜,经济型,学生午餐,2025-02-26
U0844,35,女,双峰县,教师,粤菜,高档,周末午餐,2025-08-05
U0845,29,女,冷水江市,上班族,素食,高档,商务宴请,2025-04-03
U0846,29,男,双峰县,自由职业者,小吃,高档,家庭聚餐,2025-02-07
U0847,47,男,涟源市,公务员,小吃,中档,商务宴请,2025-07-20
U0848,35,男,涟源市,工程师,粤菜,高档,情侣约会,2025-11-02
U0849,52,女,娄星区,上班族,西餐,高档,家庭聚餐,2025-07-18
U0850,37,女,娄星区,学生,粤菜,经济型,学生午餐,2025-07-02
U0851,44,女,双峰县,公务员,粤菜,高档,商务聚餐,2025-09-14
U0852,31,女,冷水江市,工程师,小吃,高档,家庭聚餐,2025-02-24
U0853,51,女,娄星区,公务员,湘菜,中档,商务聚餐,2025-08-27
U0854,31,男,冷水江市,自由职业者,粤菜,中档,早餐,2025-03-05
U0855,18,男,涟源市,上班族,粤菜,高档,夜宵,2025-11-02
U0856,40,男,双峰县,自由职业者,川菜,经济型,学生晚餐,2025-07-28
U0857,51,男,涟源市,自由职业者,粤菜,高档,商务宴请,2025-07-15
U0858,33,男,双峰县,医生,小吃,中档,早餐,2025-11-18
U0859,28,女,冷水江市,上班族,湘菜,中档,周末早餐,2025-10-28
U0860,53,男,双峰县,学生,粤菜,经济型,学生早餐,2025-12-23
U0861,41,女,双峰县,工程师,川菜,中档,家庭聚餐,2025-12-26
U0862,59,女,娄星区,学生,日韩料理,经济型,学生晚餐,2025-10-13
U0863,21,女,娄星区,工程师,日韩料理,中档,商务聚餐,2025-03-12
U0864,47,女,涟源市,医生,素食,高档,商务聚餐,2026-01-21
U0865,31,女,冷水江市,工程师,素食,高档,周末聚餐,2025-11-13
U0866,26,女,新化县,工程师,小吃,经济型,学生用餐,2025-09-15
U0867,32,女,冷水江市,医生,川菜,经济型,情侣约会,2025-05-05
U0868,46,男,涟源市,其他,川菜,高档,商务聚餐,2025-05-30
U0869,28,女,娄星区,其他,快餐,中档,商务宴请,2025-11-13
U0870,53,女,涟源市,自由职业者,快餐,中档,家庭聚餐,2025-03-23
U0871,60,女,娄星区,医生,日韩料理,高档,商务宴请,2025-03-23
U0872,59,女,冷水江市,教师,西餐,高档,商务宴请,2025-04-04
U0873,53,男,娄星区,自由职业者,素食,高档,商务宴请,2025-03-17
U0874,53,女,新化县,上班族,湘菜,中档,商务聚餐,2025-03-29
U0875,50,男,新化县,公务员,快餐,高档,商务聚餐,2025-09-15
U0876,19,男,双峰县,上班族,日韩料理,高档,午餐,2025-05-21
U0877,48,女,涟源市,公务员,日韩料理,高档,商务聚餐,2025-08-21
U0878,45,女,双峰县,工程师,快餐,中档,商务聚餐,2025-03-19
U0879,29,女,新化县,教师,素食,高档,户外用餐,2025-11-19
U0880,45,女,双峰县,其他,湘菜,高档,家庭聚餐,2025-12-22
U0881,56,男,涟源市,教师,小吃,高档,商务聚餐,2025-09-25
U0882,37,男,冷水江市,公务员,川菜,经济型,夜宵,2025-07-25
U0883,49,女,娄星区,学生,粤菜,经济型,学生夜宵,2025-05-27
U0884,26,女,娄星区,医生,素食,经济型,情侣约会,2025-04-10
U0885,59,男,涟源市,上班族,快餐,高档,商务聚餐,2025-07-04
U0886,60,男,涟源市,教师,快餐,中档,商务宴请,2025-06-21
U0887,31,女,涟源市,其他,川菜,经济型,亲子聚餐,2025-10-04
U0888,44,女,双峰县,自由职业者,小吃,中档,家庭聚餐,2025-03-13
U0889,21,男,涟源市,自由职业者,西餐,中档,早餐,2025-08-06
U0890,21,男,娄星区,其他,西餐,经济型,外卖,2025-06-26
U0891,51,男,双峰县,学生,快餐,经济型,学生晚餐,2025-09-10
U0892,22,女,娄星区,公务员,小吃,高档,午餐,2026-01-18
U0893,31,女,双峰县,上班族,湘菜,高档,外卖,2025-07-16
U0894,54,男,娄星区,公务员,日韩料理,高档,商务宴请,2025-09-26
U0895,34,男,新化县,公务员,素食,经济型,商务聚餐,2025-05-24
U0896,19,女,双峰县,公务员,日韩料理,中档,商务宴请,2025-09-02
U0897,19,女,娄星区,学生,小吃,经济型,学生午餐,2025-11-22
U0898,50,女,涟源市,学生,湘菜,经济型,学生夜宵,2026-01-29
U0899,40,女,冷水江市,自由职业者,快餐,高档,工作日早餐,2025-11-29
U0900,38,女,涟源市,其他,粤菜,中档,家庭聚餐,2025-05-12
U0901,27,女,娄星区,学生,粤菜,经济型,学生早餐,2025-06-18
U0902,22,男,新化县,上班族,日韩料理,高档,学生早餐,2025-09-14
U0903,45,女,涟源市,医生,素食,高档,商务宴请,2025-06-14
U0904,34,男,冷水江市,医生,湘菜,中档,家庭聚餐,2025-04-09
U0905,51,男,娄星区,其他,川菜,中档,商务宴请,2025-03-17
U0906,60,女,娄星区,其他,粤菜,高档,商务宴请,2025-08-20
U0907,52,女,新化县,公务员,小吃,中档,商务聚餐,2025-10-08
U0908,39,女,涟源市,教师,日韩料理,中档,工作日早餐,2025-11-02
U0909,57,女,新化县,医生,粤菜,中档,家庭聚餐,2025-08-21
U0910,55,男,冷水江市,医生,西餐,高档,商务宴请,2025-08-31
U0911,57,男,冷水江市,教师,湘菜,高档,家庭聚餐,2025-11-13
U0912,38,女,涟源市,工程师,小吃,中档,周末早餐,2025-06-15
U0913,32,女,娄星区,医生,粤菜,中档,节日聚餐,2025-02-23
U0914,22,男,新化县,自由职业者,湘菜,高档,亲子聚餐,2025-07-21
U0915,59,女,涟源市,自由职业者,川菜,中档,商务宴请,2025-08-19
U0916,52,女,冷水江市,医生,西餐,高档,家庭聚餐,2025-11-21
U0917,28,女,娄星区,教师,日韩料理,经济型,学生夜宵,2025-09-25
U0918,20,女,双峰县,工程师,日韩料理,经济型,午餐,2025-08-13
U0919,51,男,双峰县,医生,西餐,中档,家庭聚餐,2025-01-31
U0920,46,女,新化县,教师,湘菜,高档,商务聚餐,2026-01-03
U0921,21,男,双峰县,其他,西餐,中档,外卖,2025-07-07
U0922,56,女,新化县,学生,小吃,经济型,学生用餐,2025-11-19
U0923,44,男,冷水江市,医生,小吃,高档,商务宴请,2025-04-25
U0924,40,男,娄星区,公务员,小吃,经济型,家庭聚餐,2025-09-06
U0925,31,女,新化县,上班族,粤菜,经济型,周末早餐,2025-08-09
U0926,24,女,新化县,医生,川菜,经济型,节日聚餐,2025-04-15
U0927,37,男,新化县,其他,西餐,高档,甜品,2025-11-26
U0928,29,男,冷水江市,公务员,快餐,高档,户外用餐,2025-04-17
U0929,28,男,涟源市,自由职业者,日韩料理,高档,学生夜宵,2025-03-23
U0930,54,男,娄星区,上班族,西餐,高档,家庭聚餐,2025-05-23
U0931,20,女,冷水江市,其他,湘菜,经济型,周末聚餐,2025-02-18
U0932,41,男,涟源市,公务员,快餐,中档,商务宴请,2025-07-06
U0933,50,女,冷水江市,医生,川菜,高档,商务宴请,2025-02-14
U0934,52,女,涟源市,公务员,川菜,高档,商务聚餐,2025-05-24
U0935,52,女,娄星区,学生,素食,经济型,学生早餐,2025-09-01
U0936,47,女,娄星区,教师,快餐,中档,家庭聚餐,2025-11-25
U0937,53,男,双峰县,公务员,粤菜,中档,家庭聚餐,2025-08-19
U0938,45,女,新化县,其他,素食,中档,商务宴请,2025-09-28
U0939,50,男,娄星区,公务员,粤菜,中档,商务宴请,2025-10-26
U0940,46,女,娄星区,医生,川菜,高档,商务聚餐,2025-09-09
U0941,29,男,涟源市,自由职业者,粤菜,经济型,周末早餐,2025-05-27
U0942,20,男,新化县,公务员,日韩料理,高档,学生用餐,2025-07-13
U0943,26,女,涟源市,其他,快餐,中档,周末早餐,2025-07-21
U0944,53,女,冷水江市,工程师,日韩料理,高档,商务聚餐,2025-05-17
U0945,45,男,涟源市,其他,川菜,中档,商务聚餐,2025-02-06
U0946,33,男,娄星区,医生,素食,中档,商务宴请,2025-03-24
U0947,21,男,冷水江市,其他,小吃,经济型,亲子聚餐,2025-05-25
U0948,39,男,冷水江市,其他,快餐,中档,商务宴请,2025-05-07
U0949,58,男,涟源市,医生,西餐,高档,商务聚餐,2025-11-20
U0950,45,女,冷水江市,医生,湘菜,高档,商务宴请,2025-07-22
U0951,41,男,冷水江市,自由职业者,小吃,中档,家庭聚餐,2025-03-28
U0952,36,男,双峰县,工程师,湘菜,经济型,亲子聚餐,2025-06-24
U0953,26,男,新化县,学生,西餐,经济型,学生午餐,2025-11-22
U0954,58,女,双峰县,公务员,湘菜,高档,家庭聚餐,2025-02-28
U0955,19,女,娄星区,学生,小吃,经济型,学生用餐,2025-12-29
U0956,51,女,娄星区,学生,素食,经济型,学生午餐,2025-08-10
U0957,30,男,新化县,公务员,粤菜,经济型,工作日晚餐,2025-11-19
U0958,43,男,娄星区,自由职业者,小吃,高档,商务聚餐,2025-12-28
U0959,59,男,涟源市,其他,西餐,高档,家庭聚餐,2025-02-20
U0960,56,男,冷水江市,上班族,素食,中档,家庭聚餐,2025-12-21
U0961,59,男,涟源市,其他,西餐,中档,家庭聚餐,2025-02-15
U0962,60,女,涟源市,上班族,小吃,高档,商务聚餐,2026-01-01
U0963,49,男,冷水江市,学生,小吃,经济型,学生午餐,2025-12-10
U0964,26,男,双峰县,上班族,粤菜,经济型,午餐,2025-08-22
U0965,21,男,新化县,其他,日韩料理,经济型,商务宴请,2025-08-02
U0966,48,男,娄星区,教师,川菜,高档,家庭聚餐,2025-12-02
U0967,39,男,冷水江市,学生,素食,经济型,学生晚餐,2025-12-29
U0968,27,女,娄星区,其他,日韩料理,中档,外卖,2025-07-29
U0969,49,女,冷水江市,医生,小吃,高档,商务宴请,2025-07-12
U0970,26,女,新化县,公务员,快餐,中档,户外用餐,2025-02-28
U0971,35,女,双峰县,公务员,小吃,高档,周末聚餐,2026-01-09
U0972,44,男,涟源市,自由职业者,粤菜,中档,家庭聚餐,2025-07-08
U0973,58,女,双峰县,工程师,湘菜,高档,家庭聚餐,2025-03-06
U0974,19,女,涟源市,上班族,小吃,中档,商务聚餐,2025-09-03
U0975,45,男,双峰县,其他,川菜,中档,商务宴请,2025-02-05
U0976,35,女,娄星区,学生,日韩料理,经济型,学生用餐,2025-06-24
U0977,31,女,新化县,公务员,西餐,中档,周末早餐,2025-12-30
U0978,24,男,冷水江市,上班族,湘菜,中档,工作日晚餐,2025-10-25
U0979,45,女,娄星区,工程师,素食,高档,商务宴请,2026-01-15
U0980,43,男,娄星区,医生,湘菜,高档,商务宴请,2025-11-05
U0981,47,男,冷水江市,工程师,小吃,高档,家庭聚餐,2025-10-11
U0982,42,女,双峰县,医生,川菜,中档,商务宴请,2025-06-05
U0983,51,女,娄星区,公务员,湘菜,中档,家庭聚餐,2025-06-11
U0984,32,女,涟源市,教师,粤菜,中档,下午茶,2025-07-25
U0985,18,男,娄星区,上班族,素食,经济型,工作日午餐,2025-11-17
U0986,26,男,娄星区,公务员,快餐,高档,下午茶,2025-07-30
U0987,56,女,新化县,工程师,西餐,中档,商务聚餐,2025-11-26
U0988,45,女,涟源市,医生,西餐,中档,商务聚餐,2025-09-30
U0989,25,女,涟源市,公务员,粤菜,中档,周末早餐,2025-06-09
U0990,22,男,新化县,教师,日韩料理,中档,午餐,2025-02-09
U0991,41,男,新化县,其他,日韩料理,高档,家庭聚餐,2025-04-14
U0992,46,男,冷水江市,其他,川菜,中档,商务宴请,2025-02-13
U0993,57,女,冷水江市,自由职业者,素食,高档,家庭聚餐,2025-02-10
U0994,32,男,双峰县,公务员,湘菜,中档,商务宴请,2025-05-01
U0995,55,女,冷水江市,工程师,日韩料理,中档,商务宴请,2025-12-12
U0996,48,男,双峰县,上班族,粤菜,中档,商务聚餐,2025-06-12
U0997,41,男,新化县,上班族,粤菜,中档,商务聚餐,2025-07-22
U0998,57,男,涟源市,工程师,湘菜,高档,商务宴请,2025-02-13
U0999,46,女,涟源市,医生,川菜,中档,商务宴请,2025-06-11
U1000,46,女,双峰县,工程师,素食,高档,商务宴请,2025-06-16
U1001,46,男,娄星区,其他,小吃,中档,商务聚餐,2025-12-22
U1002,21,男,新化县,学生,湘菜,经济型,学生夜宵,2025-03-20
U1003,38,女,新化县,医生,快餐,中档,学生夜宵,2026-01-08
U1004,28,女,冷水江市,其他,快餐,高档,家庭聚餐,2026-01-21
U1005,56,男,涟源市,公务员,川菜,高档,商务聚餐,2025-05-21
U1006,60,女,双峰县,学生,小吃,经济型,学生用餐,2025-06-04
U1007,50,女,冷水江市,教师,西餐,中档,商务聚餐,2025-12-29
U1008,31,女,冷水江市,学生,快餐,经济型,学生夜宵,2025-11-19
U1009,44,女,娄星区,自由职业者,快餐,中档,商务聚餐,2025-03-29
U1010,58,女,娄星区,上班族,粤菜,高档,商务聚餐,2025-01-31
U1011,24,男,双峰县,自由职业者,川菜,中档,下午茶,2025-03-24
U1012,57,女,娄星区,工程师,日韩料理,高档,家庭聚餐,2025-08-15
U1013,40,男,新化县,公务员,素食,经济型,周末午餐,2025-08-21
U1014,51,女,新化县,医生,湘菜,中档,家庭聚餐,2025-02-18
U1015,33,女,冷水江市,医生,日韩料理,经济型,下午茶,2025-03-24
U1016,50,女,新化县,医生,川菜,中档,商务宴请,2025-05-01
U1017,37,男,冷水江市,自由职业者,川菜,中档,外卖,2025-06-10
U1018,22,男,冷水江市,工程师,川菜,中档,工作日午餐,2025-08-01
U1019,44,男,新化县,其他,粤菜,高档,家庭聚餐,2025-10-14
U1020,59,男,冷水江市,公务员,日韩料理,中档,家庭聚餐,2025-08-31
U1021,40,女,涟源市,学生,粤菜,经济型,学生午餐,2025-05-28
U1022,51,女,新化县,公务员,川菜,中档,商务宴请,2025-03-06
U1023,31,男,冷水江市,医生,小吃,高档,家庭聚餐,2025-12-11
U1024,55,男,新化县,公务员,素食,高档,商务宴请,2025-09-19
U1025,55,男,娄星区,上班族,粤菜,高档,商务聚餐,2025-08-29
U1026,57,女,新化县,工程师,小吃,中档,家庭聚餐,2026-01-08
U1027,45,女,新化县,工程师,日韩料理,中档,商务聚餐,2025-09-04
U1028,30,男,涟源市,其他,小吃,中档,工作日午餐,2025-06-27
U1029,35,女,双峰县,自由职业者,湘菜,经济型,户外用餐,2025-02-27
U1030,54,男,冷水江市,上班族,小吃,高档,家庭聚餐,2025-02-24
U1031,26,男,涟源市,学生,湘菜,经济型,学生午餐,2025-08-26
U1032,49,女,娄星区,学生,西餐,经济型,学生夜宵,2025-12-31
U1033,34,男,新化县,上班族,粤菜,经济型,学生用餐,2025-11-08
U1034,28,女,新化县,工程师,素食,高档,小吃,2025-09-22
U1035,21,男,双峰县,自由职业者,湘菜,高档,工作日午餐,2025-10-02
U1036,23,男,双峰县,医生,粤菜,高档,户外用餐,2025-04-15
U1037,60,女,新化县,自由职业者,川菜,高档,商务宴请,2025-07-16
U1038,35,男,涟源市,工程师,素食,高档,外卖,2025-03-03
U1039,60,女,双峰县,自由职业者,湘菜,高档,商务聚餐,2025-03-24
U1040,19,男,涟源市,自由职业者,素食,经济型,小吃,2025-07-03
U1041,52,男,娄星区,公务员,西餐,高档,商务聚餐,2025-06-28
U1042,55,男,新化县,教师,川菜,高档,商务聚餐,2025-04-22
U1043,53,男,双峰县,自由职业者,西餐,高档,家庭聚餐,2025-10-10
U1044,57,男,娄星区,工程师,粤菜,高档,商务宴请,2025-09-14
U1045,31,男,双峰县,公务员,素食,中档,工作日晚餐,2025-09-02
U1046,46,男,涟源市,学生,素食,经济型,学生夜宵,2026-01-03
U1047,23,男,新化县,自由职业者,川菜,中档,夜宵,2025-08-22
U1048,30,男,双峰县,学生,小吃,经济型,学生夜宵,2025-05-03
U1049,57,女,冷水江市,其他,素食,中档,商务聚餐,2025-08-16
U1050,28,男,娄星区,医生,川菜,中档,甜品,2025-02-25
U1051,56,男,涟源市,学生,素食,经济型,学生早餐,2025-08-03
U1052,27,女,涟源市,学生,素食,经济型,学生夜宵,2025-12-07
U1053,45,女,双峰县,学生,日韩料理,经济型,学生早餐,2025-10-29
U1054,55,男,冷水江市,其他,日韩料理,中档,商务宴请,2025-05-02
U1055,23,女,新化县,工程师,小吃,高档,周末早餐,2025-02-15
U1056,24,男,新化县,工程师,素食,中档,商务宴请,2025-06-27
U1057,52,男,冷水江市,上班族,川菜,中档,商务宴请,2025-12-27
U1058,19,女,双峰县,医生,素食,高档,户外用餐,2025-08-12
U1059,49,男,冷水江市,上班族,小吃,中档,家庭聚餐,2025-09-28
U1060,24,女,冷水江市,其他,日韩料理,中档,周末聚餐,2025-06-26
U1061,18,男,涟源市,公务员,素食,高档,甜品,2025-07-09
U1062,56,男,双峰县,公务员,川菜,中档,家庭聚餐,2025-03-11
U1063,29,男,新化县,上班族,粤菜,经济型,工作日午餐,2025-07-10
U1064,18,女,双峰县,上班族,西餐,经济型,家庭聚餐,2025-05-16
U1065,48,女,娄星区,其他,素食,高档,商务聚餐,2025-06-07
U1066,59,男,新化县,其他,湘菜,中档,商务聚餐,2025-05-03
U1067,25,男,娄星区,教师,日韩料理,经济型,早餐,2025-05-21
U1068,25,女,娄星区,医生,西餐,中档,商务聚餐,2025-09-29
U1069,31,女,涟源市,学生,快餐,经济型,学生夜宵,2025-12-07
U1070,42,男,冷水江市,工程师,川菜,高档,家庭聚餐,2025-04-10
U1071,50,女,双峰县,学生,西餐,经济型,学生午餐,2025-05-07
U1072,33,女,冷水江市,自由职业者,快餐,经济型,外卖,2025-04-08
U1073,55,男,冷水江市,工程师,小吃,中档,家庭聚餐,2025-06-09
U1074,51,男,双峰县,学生,西餐,经济型,学生用餐,2025-10-08
U1075,57,女,冷水江市,上班族,素食,高档,家庭聚餐,2025-08-24
U1076,44,女,涟源市,学生,素食,经济型,学生早餐,2025-08-23
U1077,50,女,双峰县,自由职业者,粤菜,高档,商务宴请,2025-07-18
U1078,20,女,涟源市,上班族,川菜,经济型,家庭聚餐,2025-02-21
U1079,27,女,娄星区,学生,日韩料理,经济型,学生用餐,2026-01-08
U1080,19,男,冷水江市,自由职业者,西餐,高档,学生早餐,2025-04-16
U1081,49,男,涟源市,医生,快餐,中档,家庭聚餐,2025-07-15
U1082,50,女,涟源市,教师,西餐,中档,商务聚餐,2025-05-08
U1083,25,女,新化县,工程师,快餐,经济型,周末午餐,2025-07-23
U1084,22,女,双峰县,上班族,粤菜,经济型,早餐,2025-07-16
U1085,39,女,冷水江市,上班族,日韩料理,高档,工作日午餐,2025-10-14
U1086,48,女,涟源市,医生,快餐,中档,商务聚餐,2025-02-24
U1087,49,男,冷水江市,学生,川菜,经济型,学生晚餐,2025-03-29
U1088,25,男,冷水江市,上班族,西餐,高档,学生早餐,2026-01-02
U1089,47,男,双峰县,教师,粤菜,高档,商务聚餐,2025-07-27
U1090,57,男,涟源市,其他,日韩料理,中档,商务聚餐,2025-03-19
U1091,46,男,新化县,教师,素食,中档,商务聚餐,2025-07-17
U1092,33,女,娄星区,医生,小吃,经济型,情侣约会,2025-04-03
U1093,41,女,冷水江市,自由职业者,粤菜,中档,商务宴请,2025-02-17
U1094,26,女,冷水江市,工程师,川菜,高档,午餐,2025-05-11
U1095,60,女,双峰县,公务员,日韩料理,中档,商务聚餐,2025-08-18
U1096,25,男,冷水江市,教师,素食,中档,户外用餐,2025-08-22
U1097,20,男,娄星区,自由职业者,川菜,高档,朋友聚会,2025-02-28
U1098,36,男,双峰县,自由职业者,日韩料理,中档,甜品,2025-05-01
U1099,41,男,涟源市,教师,日韩料理,高档,商务聚餐,2025-07-06
U1100,52,女,涟源市,公务员,小吃,中档,商务聚餐,2026-01-04
U1101,50,男,冷水江市,学生,西餐,经济型,学生夜宵,2025-11-26
U1102,43,女,新化县,学生,小吃,经济型,学生夜宵,2025-05-31
